,blocknumber,contracthash,ethprice,fromaddress,timestamp,toaddress,tokenid,tokenuri,transactionhash,running_sell_count,running_whale_weight,loop_id,collection name
12393,12777776,0x1A92f7381B9F03921564a437210bB9396471050C,0.144,0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,2021-07-07,0xf05155f792819710da259c103d30e4b70178ea9f,7703,https://api.coolcatsnft.com/cat/7703,0x717ce8a7a8f56a6ec173941fee75dd145e30e136d3bbef322fbbcb3ec26339b0,6.0,6.0,COOLCAT20,coolcat
8684,12777839,0x1A92f7381B9F03921564a437210bB9396471050C,0.1711,0xfd1b8d2b036f7c78a794be2c6f9ba4de698459e8,2021-07-07,0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,1408,https://api.coolcatsnft.com/cat/1408,0x4feeda9b9d7efcb2157fd7ee53bd57b12542196777a9da62a90eb6945b16c971,2.0,2.0,COOLCAT22,coolcat
12393,12777776,0x1A92f7381B9F03921564a437210bB9396471050C,0.144,0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,2021-07-07,0xf05155f792819710da259c103d30e4b70178ea9f,7703,https://api.coolcatsnft.com/cat/7703,0x717ce8a7a8f56a6ec173941fee75dd145e30e136d3bbef322fbbcb3ec26339b0,6.0,6.0,COOLCAT22,coolcat
19647,12762063,0x1A92f7381B9F03921564a437210bB9396471050C,0.096,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0xfd1b8d2b036f7c78a794be2c6f9ba4de698459e8,8236,https://api.coolcatsnft.com/cat/8236,0xb4f6b3aa236f738b935d6774c2912b0c5e631e235f271025e5aff477fc995928,3.0,3.0,COOLCAT22,coolcat
9972,12783843,0x1A92f7381B9F03921564a437210bB9396471050C,0.375,0x59f1875986a5eac58bf4959789fd5a3a3cb36c6e,2021-07-08,0xbc9947c8b019f57014f6b9cebe8571d7ace1d2ca,2577,https://api.coolcatsnft.com/cat/2577,0x5b504ca79eb77ae5ebd170c94f458e8c6e9437dd1882772a052faf0adbcc03d5,5.0,5.0,COOLCAT23,coolcat
24260,12777777,0x1A92f7381B9F03921564a437210bB9396471050C,0.1479,0xbc9947c8b019f57014f6b9cebe8571d7ace1d2ca,2021-07-07,0xf05155f792819710da259c103d30e4b70178ea9f,533,https://api.coolcatsnft.com/cat/533,0xdfda6d62a851e83beec6bf1a1d7906104013c0c5d5008b20adf7b171188974f6,4.0,4.0,COOLCAT23,coolcat
12993,12762120,0x1A92f7381B9F03921564a437210bB9396471050C,0.21,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0x59f1875986a5eac58bf4959789fd5a3a3cb36c6e,9578,https://api.coolcatsnft.com/cat/9578,0x7724ffae7028d9842a4d974975fc459fad6d991f60dde566b8b7ed99265014fa,3.0,3.0,COOLCAT24,coolcat
17921,12759099,0x1A92f7381B9F03921564a437210bB9396471050C,0.027,0xbd0247706f8486aaa6b372d81ab4b85f6f4c57ef,2021-07-04,0xf05155f792819710da259c103d30e4b70178ea9f,519,https://api.coolcatsnft.com/cat/519,0xa4810239555ea2346dae18d2c360c974462604e394282268cf8d2179b0bdf557,2.0,2.0,COOLCAT24,coolcat
18538,12777630,0x1A92f7381B9F03921564a437210bB9396471050C,0.39,0x59f1875986a5eac58bf4959789fd5a3a3cb36c6e,2021-07-07,0xbd0247706f8486aaa6b372d81ab4b85f6f4c57ef,6957,https://api.coolcatsnft.com/cat/6957,0xaa50c57b30769dd2b8ce7a4891598dab8c4f8e2d2fbc18d183c8986ba16a5cfb,2.0,2.0,COOLCAT24,coolcat
9308,12759101,0x1A92f7381B9F03921564a437210bB9396471050C,0.027,0x0775a23372a9a1572b2138f0eb5069a60f6b8b05,2021-07-04,0xf05155f792819710da259c103d30e4b70178ea9f,8701,https://api.coolcatsnft.com/cat/8701,0x55c941902bb4d8600d5db8f0166e650ee75e626949c6ad1711131d6dff218616,2.0,2.0,COOLCAT25,coolcat
5303,12777471,0x1A92f7381B9F03921564a437210bB9396471050C,0.16,0x3a8ba184032ea515167bc3f6e19914f95c3c2ec5,2021-07-07,0x0775a23372a9a1572b2138f0eb5069a60f6b8b05,8863,https://api.coolcatsnft.com/cat/8863,0x30159258dd03f8e47c064a2439ccb8e2db1a294e6aeb25b3250a268c1041829b,1.0,1.0,COOLCAT25,coolcat
14299,12774497,0x1A92f7381B9F03921564a437210bB9396471050C,0.2,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-06,0x3a8ba184032ea515167bc3f6e19914f95c3c2ec5,6562,https://api.coolcatsnft.com/cat/6562,0x83851b8446c53794ff668702c0221575c03d98251a9b230b0025f78dd3331a38,2.0,2.0,COOLCAT25,coolcat
11306,12760441,0x1A92f7381B9F03921564a437210bB9396471050C,0.07,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0x5c324717224ab76d82d3ff1a86f0d0fe20fed856,3793,https://api.coolcatsnft.com/cat/3793,0x67f04c2de22af82348ecacc34a176c9014aab77da73dcc7f07721ed42026e718,2.0,2.0,COOLCAT26,coolcat
12393,12777776,0x1A92f7381B9F03921564a437210bB9396471050C,0.144,0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,2021-07-07,0xf05155f792819710da259c103d30e4b70178ea9f,7703,https://api.coolcatsnft.com/cat/7703,0x717ce8a7a8f56a6ec173941fee75dd145e30e136d3bbef322fbbcb3ec26339b0,6.0,6.0,COOLCAT26,coolcat
15469,12759983,0x1A92f7381B9F03921564a437210bB9396471050C,0.045,0x5c324717224ab76d82d3ff1a86f0d0fe20fed856,2021-07-04,0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,7703,https://api.coolcatsnft.com/cat/7703,0x8e3cf6882a6f687088fcb217190640d86e5c07323cea5d700f5cde744ccc80cc,7.0,7.0,COOLCAT26,coolcat
19432,12778135,0x1A92f7381B9F03921564a437210bB9396471050C,0.25,0x029a3507136ec97a0f2481274598a76f439bbd15,2021-07-07,0x0775a23372a9a1572b2138f0eb5069a60f6b8b05,429,https://api.coolcatsnft.com/cat/429,0xb2fb17900cbe441815f589c7a210e943f4f710b2fb0a0ccef786eca3f1ef7828,3.0,3.0,COOLCAT28,coolcat
9308,12759101,0x1A92f7381B9F03921564a437210bB9396471050C,0.027,0x0775a23372a9a1572b2138f0eb5069a60f6b8b05,2021-07-04,0xf05155f792819710da259c103d30e4b70178ea9f,8701,https://api.coolcatsnft.com/cat/8701,0x55c941902bb4d8600d5db8f0166e650ee75e626949c6ad1711131d6dff218616,2.0,2.0,COOLCAT28,coolcat
15426,12759915,0x1A92f7381B9F03921564a437210bB9396471050C,0.05,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0x029a3507136ec97a0f2481274598a76f439bbd15,429,https://api.coolcatsnft.com/cat/429,0x8dd1928401d3412f53e849093be764b976437927dfd3fc3a3561eda03c4cc880,2.0,2.0,COOLCAT28,coolcat
9682,12761920,0x1A92f7381B9F03921564a437210bB9396471050C,0.09,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,2359,https://api.coolcatsnft.com/cat/2359,0x58aaf66553614df9e99bae079cb2db4d3ff4a4fa1d809d6ff43ea6968f2413c2,2.0,2.0,COOLCAT29,coolcat
25790,12761634,0x1A92f7381B9F03921564a437210bB9396471050C,0.1,0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,2021-07-04,0x0775a23372a9a1572b2138f0eb5069a60f6b8b05,7949,https://api.coolcatsnft.com/cat/7949,0xed398889b4e655dcb38bc6e8be92b259d2222b56d10bf7aea9bcc9a8a557b243,4.0,4.0,COOLCAT29,coolcat
9308,12759101,0x1A92f7381B9F03921564a437210bB9396471050C,0.027,0x0775a23372a9a1572b2138f0eb5069a60f6b8b05,2021-07-04,0xf05155f792819710da259c103d30e4b70178ea9f,8701,https://api.coolcatsnft.com/cat/8701,0x55c941902bb4d8600d5db8f0166e650ee75e626949c6ad1711131d6dff218616,2.0,2.0,COOLCAT29,coolcat
9308,12759101,0x1A92f7381B9F03921564a437210bB9396471050C,0.027,0x0775a23372a9a1572b2138f0eb5069a60f6b8b05,2021-07-04,0xf05155f792819710da259c103d30e4b70178ea9f,8701,https://api.coolcatsnft.com/cat/8701,0x55c941902bb4d8600d5db8f0166e650ee75e626949c6ad1711131d6dff218616,2.0,2.0,COOLCAT3,coolcat
19814,12762517,0x1A92f7381B9F03921564a437210bB9396471050C,0.099,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0x6d1f97038f6537410ed50456c4a1a9a174f19282,7771,https://api.coolcatsnft.com/cat/7771,0xb667964f2082be625b27e845908e218400c1a90513e96905cf907d29a4035578,7.0,7.0,COOLCAT3,coolcat
9856,12780171,0x1A92f7381B9F03921564a437210bB9396471050C,0.8,0x6d1f97038f6537410ed50456c4a1a9a174f19282,2021-07-07,0x0775a23372a9a1572b2138f0eb5069a60f6b8b05,7435,https://api.coolcatsnft.com/cat/7435,0x5a3b680f7a1663ff051271ea7dd71ea3471977e4260362331629fcc4c6cd2f0a,3.0,3.0,COOLCAT3,coolcat
24249,12760535,0x1A92f7381B9F03921564a437210bB9396471050C,0.05,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0x235cc1815f11cdeb941ddb342ba57f8bed806841,3796,https://api.coolcatsnft.com/cat/3796,0xdfc3ecbae7a5b0008a67e4f70e123308f0742feb9efac6cfe701500b4dd8865a,2.0,2.0,COOLCAT30,coolcat
13869,12761347,0x1A92f7381B9F03921564a437210bB9396471050C,0.069,0x235cc1815f11cdeb941ddb342ba57f8bed806841,2021-07-04,0x1b6284b63ad8e0b0e254500869896153a2260d1c,7430,https://api.coolcatsnft.com/cat/7430,0x7f98d4baa7c3f3c40432534f3f7f1ebbb952a9ffa4b6ae0f71de24f864f4ff71,1.0,1.0,COOLCAT30,coolcat
2254,12777790,0x1A92f7381B9F03921564a437210bB9396471050C,0.15,0x1b6284b63ad8e0b0e254500869896153a2260d1c,2021-07-07,0xf05155f792819710da259c103d30e4b70178ea9f,1620,https://api.coolcatsnft.com/cat/1620,0x14b94b4a01fb057f41413a441f69834e4eb78ce873745b0567890fe6a8aa28ef,2.0,2.0,COOLCAT30,coolcat
21881,12759804,0x1A92f7381B9F03921564a437210bB9396471050C,0.05,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0xb630abd9a5367763b7cba316e870c4a54064cc9f,552,https://api.coolcatsnft.com/cat/552,0xc9459cbabefc691ab412cd52a7f45e73777f67bf62807ca1928c2385287a62ce,2.0,2.0,COOLCAT31,coolcat
11397,12783846,0x1A92f7381B9F03921564a437210bB9396471050C,0.4,0xb630abd9a5367763b7cba316e870c4a54064cc9f,2021-07-08,0x88a72b209091f4a4ffa3514e520adbe124ca269a,5260,https://api.coolcatsnft.com/cat/5260,0x68a49171f85301fdb115bcab2d8dd4e2c4ee2050a2c99e0fabdf40aa27f31882,1.0,1.0,COOLCAT31,coolcat
14543,12761786,0x1A92f7381B9F03921564a437210bB9396471050C,0.195,0x88a72b209091f4a4ffa3514e520adbe124ca269a,2021-07-04,0xf05155f792819710da259c103d30e4b70178ea9f,7987,https://api.coolcatsnft.com/cat/7987,0x85970e4240dc8c2114cd6c89a4f491d921be06aa60f288d5583eda3a8233a02d,2.0,2.0,COOLCAT31,coolcat
21732,12759378,0x1A92f7381B9F03921564a437210bB9396471050C,0.055,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0xb630abd9a5367763b7cba316e870c4a54064cc9f,9503,https://api.coolcatsnft.com/cat/9503,0xc80b262025717b1f0236a1829baf1da91208510c705716ffcfd6b25a87be4ef4,2.0,2.0,COOLCAT32,coolcat
14543,12761786,0x1A92f7381B9F03921564a437210bB9396471050C,0.195,0x88a72b209091f4a4ffa3514e520adbe124ca269a,2021-07-04,0xf05155f792819710da259c103d30e4b70178ea9f,7987,https://api.coolcatsnft.com/cat/7987,0x85970e4240dc8c2114cd6c89a4f491d921be06aa60f288d5583eda3a8233a02d,2.0,2.0,COOLCAT32,coolcat
11397,12783846,0x1A92f7381B9F03921564a437210bB9396471050C,0.4,0xb630abd9a5367763b7cba316e870c4a54064cc9f,2021-07-08,0x88a72b209091f4a4ffa3514e520adbe124ca269a,5260,https://api.coolcatsnft.com/cat/5260,0x68a49171f85301fdb115bcab2d8dd4e2c4ee2050a2c99e0fabdf40aa27f31882,1.0,1.0,COOLCAT32,coolcat
9308,12759101,0x1A92f7381B9F03921564a437210bB9396471050C,0.027,0x0775a23372a9a1572b2138f0eb5069a60f6b8b05,2021-07-04,0xf05155f792819710da259c103d30e4b70178ea9f,8701,https://api.coolcatsnft.com/cat/8701,0x55c941902bb4d8600d5db8f0166e650ee75e626949c6ad1711131d6dff218616,2.0,2.0,COOLCAT33,coolcat
21277,12761802,0x1A92f7381B9F03921564a437210bB9396471050C,0.09,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,2624,https://api.coolcatsnft.com/cat/2624,0xc39da2ea87eab028912b35c4936e985161617ee4e8b207171d1499b67243e6e4,2.0,2.0,COOLCAT33,coolcat
25790,12761634,0x1A92f7381B9F03921564a437210bB9396471050C,0.1,0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,2021-07-04,0x0775a23372a9a1572b2138f0eb5069a60f6b8b05,7949,https://api.coolcatsnft.com/cat/7949,0xed398889b4e655dcb38bc6e8be92b259d2222b56d10bf7aea9bcc9a8a557b243,4.0,4.0,COOLCAT33,coolcat
22388,12745850,0x1A92f7381B9F03921564a437210bB9396471050C,0.025,0xe54cf30a3f31f3076e9ab5bd122379545a137b4c,2021-07-02,0x30965b30bbbd150d634ca46d5c9b38b2fb9c2f53,1017,https://api.coolcatsnft.com/cat/1017,0xce081472014dab050cdba2a6821e5f104b3476853ac99761298cec5e6a3eda0e,7.0,7.0,COOLCAT34,coolcat
18718,12759117,0x1A92f7381B9F03921564a437210bB9396471050C,0.029,0x30965b30bbbd150d634ca46d5c9b38b2fb9c2f53,2021-07-04,0xf05155f792819710da259c103d30e4b70178ea9f,1017,https://api.coolcatsnft.com/cat/1017,0xac1e1a8ed67881997831700495c60edca712e697465a1d005c5049b56b9e64ee,6.0,6.0,COOLCAT34,coolcat
22797,12761803,0x1A92f7381B9F03921564a437210bB9396471050C,0.09,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,8365,https://api.coolcatsnft.com/cat/8365,0xd22034aa5f74e7a16b36a038e293b900fcdf69fb7581a35cf9f5b11fc7085067,2.0,2.0,COOLCAT36,coolcat
9308,12759101,0x1A92f7381B9F03921564a437210bB9396471050C,0.027,0x0775a23372a9a1572b2138f0eb5069a60f6b8b05,2021-07-04,0xf05155f792819710da259c103d30e4b70178ea9f,8701,https://api.coolcatsnft.com/cat/8701,0x55c941902bb4d8600d5db8f0166e650ee75e626949c6ad1711131d6dff218616,2.0,2.0,COOLCAT36,coolcat
25790,12761634,0x1A92f7381B9F03921564a437210bB9396471050C,0.1,0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,2021-07-04,0x0775a23372a9a1572b2138f0eb5069a60f6b8b05,7949,https://api.coolcatsnft.com/cat/7949,0xed398889b4e655dcb38bc6e8be92b259d2222b56d10bf7aea9bcc9a8a557b243,4.0,4.0,COOLCAT36,coolcat
9308,12759101,0x1A92f7381B9F03921564a437210bB9396471050C,0.027,0x0775a23372a9a1572b2138f0eb5069a60f6b8b05,2021-07-04,0xf05155f792819710da259c103d30e4b70178ea9f,8701,https://api.coolcatsnft.com/cat/8701,0x55c941902bb4d8600d5db8f0166e650ee75e626949c6ad1711131d6dff218616,2.0,2.0,COOLCAT37,coolcat
2939,12759944,0x1A92f7381B9F03921564a437210bB9396471050C,0.07,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0xdabdfde5776d579fd415392e0caff7e555040065,568,https://api.coolcatsnft.com/cat/568,0x1ae801b2eed9feccf05693aa91dd764d87cfb4fb9876b333217f4783dd0056c2,2.0,2.0,COOLCAT37,coolcat
379,12777180,0x1A92f7381B9F03921564a437210bB9396471050C,0.18,0xdabdfde5776d579fd415392e0caff7e555040065,2021-07-07,0x0775a23372a9a1572b2138f0eb5069a60f6b8b05,568,https://api.coolcatsnft.com/cat/568,0x03892cb6ef308ae8bf5f1baed310503d0ced3213a8265b4fbdb3b08042dcb1ba,1.0,1.0,COOLCAT37,coolcat
7197,12762676,0x1A92f7381B9F03921564a437210bB9396471050C,0.09,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,7468,https://api.coolcatsnft.com/cat/7468,0x41e8ef06e1e579dbf2ff5cb3decaf3c52f925b310820d819ce7471db0473b34d,1.0,1.0,COOLCAT38,coolcat
25790,12761634,0x1A92f7381B9F03921564a437210bB9396471050C,0.1,0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,2021-07-04,0x0775a23372a9a1572b2138f0eb5069a60f6b8b05,7949,https://api.coolcatsnft.com/cat/7949,0xed398889b4e655dcb38bc6e8be92b259d2222b56d10bf7aea9bcc9a8a557b243,4.0,4.0,COOLCAT38,coolcat
9308,12759101,0x1A92f7381B9F03921564a437210bB9396471050C,0.027,0x0775a23372a9a1572b2138f0eb5069a60f6b8b05,2021-07-04,0xf05155f792819710da259c103d30e4b70178ea9f,8701,https://api.coolcatsnft.com/cat/8701,0x55c941902bb4d8600d5db8f0166e650ee75e626949c6ad1711131d6dff218616,2.0,2.0,COOLCAT38,coolcat
24506,12778321,0x1A92f7381B9F03921564a437210bB9396471050C,0.15,0x9082159a1bac36198eba8ec87816e8a195f22f56,2021-07-07,0xbc9947c8b019f57014f6b9cebe8571d7ace1d2ca,7704,https://api.coolcatsnft.com/cat/7704,0xe22e9c4ee40d590ce6ae8e17546124a48b01287227863c71a88ebb8e1eeeb95e,4.0,4.0,COOLCAT39,coolcat
4255,12762795,0x1A92f7381B9F03921564a437210bB9396471050C,0.09,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0x9082159a1bac36198eba8ec87816e8a195f22f56,8047,https://api.coolcatsnft.com/cat/8047,0x26970c52082b5147be414d0a0922085dea796b06c2e232908f8112abfc098e85,1.0,1.0,COOLCAT39,coolcat
24260,12777777,0x1A92f7381B9F03921564a437210bB9396471050C,0.1479,0xbc9947c8b019f57014f6b9cebe8571d7ace1d2ca,2021-07-07,0xf05155f792819710da259c103d30e4b70178ea9f,533,https://api.coolcatsnft.com/cat/533,0xdfda6d62a851e83beec6bf1a1d7906104013c0c5d5008b20adf7b171188974f6,4.0,4.0,COOLCAT39,coolcat
19771,12761359,0x1A92f7381B9F03921564a437210bB9396471050C,0.089,0x5348cfff841dd4e97ae422136a3a97520ac4074d,2021-07-04,0x6d5a7d96d86e6d93ecdf180624fd89f93f988ddd,8196,https://api.coolcatsnft.com/cat/8196,0xb60c7c67241d7b4e3c0d7f8dfed18009a844a3489013acd3e944e07e4df83301,6.0,6.0,COOLCAT4,coolcat
278,12759117,0x1A92f7381B9F03921564a437210bB9396471050C,0.029,0x6d5a7d96d86e6d93ecdf180624fd89f93f988ddd,2021-07-04,0xf05155f792819710da259c103d30e4b70178ea9f,1202,https://api.coolcatsnft.com/cat/1202,0x025d1a949c6aa09fc02bc5995ab58f39b2dac9dba70b49173fc662555b5b9744,1.0,1.0,COOLCAT4,coolcat
20570,12760329,0x1A92f7381B9F03921564a437210bB9396471050C,0.05,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0x5348cfff841dd4e97ae422136a3a97520ac4074d,567,https://api.coolcatsnft.com/cat/567,0xbd470de1d25851fb607562d8d9a3bc09011351f899214eadc10b55b217848e06,7.0,7.0,COOLCAT4,coolcat
3269,12760268,0x1A92f7381B9F03921564a437210bB9396471050C,0.05,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0x1b6284b63ad8e0b0e254500869896153a2260d1c,3792,https://api.coolcatsnft.com/cat/3792,0x1e033b56972906d844649a46e551f3483c8fb82596e212d7c09c66472b292b5e,1.0,1.0,COOLCAT40,coolcat
2254,12777790,0x1A92f7381B9F03921564a437210bB9396471050C,0.15,0x1b6284b63ad8e0b0e254500869896153a2260d1c,2021-07-07,0xf05155f792819710da259c103d30e4b70178ea9f,1620,https://api.coolcatsnft.com/cat/1620,0x14b94b4a01fb057f41413a441f69834e4eb78ce873745b0567890fe6a8aa28ef,2.0,2.0,COOLCAT40,coolcat
22543,12759135,0x1A92f7381B9F03921564a437210bB9396471050C,0.0299,0x188408ef0c26225705f6cdea6148f3f8ed802348,2021-07-04,0xf05155f792819710da259c103d30e4b70178ea9f,8450,https://api.coolcatsnft.com/cat/8450,0xcf9a41ee29ab8695c3e68fd0c91a7c5f02e6a45b2a1cf5ab16b74a1e7a11ff5c,9.0,9.0,COOLCAT41,coolcat
2911,12762999,0x1A92f7381B9F03921564a437210bB9396471050C,0.09,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0x188408ef0c26225705f6cdea6148f3f8ed802348,8701,https://api.coolcatsnft.com/cat/8701,0x1ab1548b0b30d5873eff6161ad6da7b45165b04171329bcdf81b8e89ba6f8584,1.0,1.0,COOLCAT41,coolcat
21333,12770461,0x1A92f7381B9F03921564a437210bB9396471050C,0.07,0x4d00dbed69c8d706300e2e30d3d0eb32214cce91,2021-07-05,0xd83fcd0ce05895acae34519bec5dae8686608e0a,8147,https://api.coolcatsnft.com/cat/8147,0xc434136c2b14d05374e856123838600a942f26c9083ca349eac998ae8904e2de,6.0,6.0,COOLCAT42,coolcat
1138,12760386,0x1A92f7381B9F03921564a437210bB9396471050C,0.05,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-04,0x4d00dbed69c8d706300e2e30d3d0eb32214cce91,9399,https://api.coolcatsnft.com/cat/9399,0x0a625494604230fee0a7ea7291065e91b5aa5eba25bf79ef829c80535bda7765,1.0,1.0,COOLCAT42,coolcat
1062,12777784,0x1A92f7381B9F03921564a437210bB9396471050C,0.165,0xd83fcd0ce05895acae34519bec5dae8686608e0a,2021-07-07,0xf05155f792819710da259c103d30e4b70178ea9f,8147,https://api.coolcatsnft.com/cat/8147,0x09ac5c4e6aa6afac8eaddabcbdadf8a8835edcce9c27af4deba8046d6ba33915,1.0,1.0,COOLCAT42,coolcat
24260,12777777,0x1A92f7381B9F03921564a437210bB9396471050C,0.1479,0xbc9947c8b019f57014f6b9cebe8571d7ace1d2ca,2021-07-07,0xf05155f792819710da259c103d30e4b70178ea9f,533,https://api.coolcatsnft.com/cat/533,0xdfda6d62a851e83beec6bf1a1d7906104013c0c5d5008b20adf7b171188974f6,4.0,4.0,COOLCAT43,coolcat
16053,12778230,0x1A92f7381B9F03921564a437210bB9396471050C,0.23,0x09ba0d8c6e10147660714388d4857260d9bd7958,2021-07-07,0xbc9947c8b019f57014f6b9cebe8571d7ace1d2ca,3483,https://api.coolcatsnft.com/cat/3483,0x93618f8e5647808e0a397ae174185946c2642836bc0742686fe90ad970794b59,2.0,2.0,COOLCAT43,coolcat
10555,12778213,0x1A92f7381B9F03921564a437210bB9396471050C,0.4,0x09ba0d8c6e10147660714388d4857260d9bd7958,2021-07-07,0x09c34af24759281d4a078bc57c504e96eb912427,8787,https://api.coolcatsnft.com/cat/8787,0x60ddc496ebd5125fdfcb02c4f22bf359c27e7382f9f6268deacc8e7fc1fd0201,1.0,1.0,COOLCAT44,coolcat
3661,12759134,0x1A92f7381B9F03921564a437210bB9396471050C,0.029,0x09c34af24759281d4a078bc57c504e96eb912427,2021-07-04,0xf05155f792819710da259c103d30e4b70178ea9f,7771,https://api.coolcatsnft.com/cat/7771,0x216a0d444e5e23b8d4b9ff5194a478630f7778a2e8578fbbf2c0026e642a81fb,1.0,1.0,COOLCAT44,coolcat
2480,12750875,0x1A92f7381B9F03921564a437210bB9396471050C,0.055,0xf05155f792819710da259c103d30e4b70178ea9f,2021-07-02,0x09ba0d8c6e10147660714388d4857260d9bd7958,430,https://api.coolcatsnft.com/cat/430,0x16979721008cfb2ccbb0bc62657c64d9e6aba6c20caf4ad86ab8ef3edcbd9294,1.0,1.0,COOLCAT45,coolcat
1380,12761500,0x1A92f7381B9F03921564a437210bB9396471050C,0.08,0x09ba0d8c6e10147660714388d4857260d9bd7958,2021-07-04,0x6d5a7d96d86e6d93ecdf180624fd89f93f988ddd,8783,https://api.coolcatsnft.com/cat/8783,0x0cc5bf61e047800478d09d3517a84cd6d3d851d95d12b78526fc37e1f58cdd86,1.0,1.0,COOLCAT45,coolcat
